Timestamp,User,Message
1554205637,LMarshall,User Logged Off TestSystem1
1554205639,LCarney,User Logged On OfficeComputer11
1554205641,TRivers,User Logged Off OfficeComputer1
1554205643,SWayman,User Logged On OfficeComputer4
1554205645,MFoster,User Logged On OfficeComputer17
1554205647,LMarshall,User Logged On OfficeComputer11
1554205649,RKelly,User Logged On OfficeComputer1
1554205651,MFoster,User Logged Off OfficeComputer18
1554205653,LRobinett,User Logged On OfficeComputer7
1554205655,EJacobs,User Logged On OfficeComputer1
1554205657,BCombs,User Logged Off OfficeComputer18
1554205659,KSwanson,User Logged Off OfficeComputer8
1554205661,HMcCann,User Logged Off OfficeComputer11
1554205663,RFrank,User Logged On OfficeComputer20
1554205665,KSwanson,User Logged Off OfficeComputer3
1554205667,LBaker,User Logged On TestSystem2
1554205669,MBowen,User Logged Off OfficeComputer10
1554205671,LRobinett,User Logged Off OfficeComputer9
1554205673,WDavis,User Logged Off OfficeComputer19
1554205675,BCombs,User Logged Off OfficeComputer3
1554205677,SWayman,User Logged Off OfficeComputer12
1554205679,KSwanson,User Logged On OfficeComputer1
1554205681,PCannon,User Logged On OfficeComputer8
1554205683,MBowen,User Logged On OfficeComputer7
1554205685,BCombs,User Logged Off Server1
1554205687,SConrad,User Logged On Server3
1554205689,PCannon,User Logged Off OfficeComputer10
1554205691,LRobinett,User Logged Off TestSystem1
1554205693,WDavis,User Logged Off TestSystem1
1554205695,MFoster,User Logged On OfficeComputer13
1554205697,RKelly,User Logged On OfficeComputer20
1554205699,LRobinett,User Logged On OfficeComputer16
1554205701,PCannon,User Logged Off OfficeComputer2
1554205703,TRivers,User Logged On TestSystem2
1554205705,LMarshall,User Logged On OfficeComputer2
1554205707,LRobinett,User Logged Off OfficeComputer3
1554205709,MFoster,User Logged Off Server3
1554205711,MFoster,User Logged On OfficeComputer8
1554205713,TRivers,User Logged Off OfficeComputer8
1554205715,RMelton,User Logged Off OfficeComputer6
1554205717,WDavis,User Logged Off OfficeComputer4
1554205719,RKelly,User Logged On OfficeComputer14
1554205721,PCannon,User Logged Off OfficeComputer4
1554205723,HMcCann,User Logged On OfficeComputer16
1554205725,SConrad,User Logged On OfficeComputer10
1554205727,WDavis,User Logged On TestSystem1
1554205729,MFoster,User Logged Off OfficeComputer2
1554205731,SConrad,User Logged On OfficeComputer20
1554205733,LRobinett,User Logged Off OfficeComputer14
1554205735,LCarney,User Logged Off OfficeComputer15
1554205737,TRivers,User Logged On OfficeComputer8
1554205739,HMcCann,User Logged On OfficeComputer3
1554205741,TRivers,User Logged On OfficeComputer9
1554205743,WDavis,User Logged On OfficeComputer6
1554205745,RMelton,User Logged Off OfficeComputer18
1554205747,RMelton,User Logged Off OfficeComputer2
1554205749,KSwanson,User Logged On OfficeComputer6
1554205751,LMarshall,User Logged On OfficeComputer10
1554205753,DHawkins,User Logged Off OfficeComputer19
1554205755,DHawkins,User Logged On OfficeComputer3
1554205757,LBaker,User Logged On OfficeComputer1
1554205759,PCannon,User Logged Off OfficeComputer17
1554205761,MBowen,User Logged Off OfficeComputer16
1554205763,LMarshall,User Logged Off OfficeComputer13
1554205765,LBaker,User Logged On OfficeComputer16
1554205767,MBowen,User Logged On OfficeComputer5
1554205769,PCannon,User Logged On OfficeComputer2
1554205771,LMarshall,User Logged On OfficeComputer20
1554205773,LBaker,User Logged On OfficeComputer1
1554205775,MBowen,User Logged Off OfficeComputer4
1554205777,LMarshall,User Logged On OfficeComputer10
1554205779,TRivers,User Logged On OfficeComputer8
1554205781,EJacobs,User Logged On Server3
1554205783,DHawkins,User Logged On OfficeComputer6
1554205785,LBaker,User Logged Off OfficeComputer1
1554205787,LCarney,User Logged On OfficeComputer12
1554205789,WDavis,User Logged On OfficeComputer12
1554205791,LCarney,User Logged Off OfficeComputer14
1554205793,LRobinett,User Logged Off OfficeComputer7
1554205795,MBowen,User Logged Off OfficeComputer20
1554205797,SConrad,User Logged On OfficeComputer10
1554205799,WDavis,User Logged On OfficeComputer16
1554205801,DHawkins,User Logged On OfficeComputer3
1554205803,LBaker,User Logged On OfficeComputer8
1554205805,WDavis,User Logged On Server3
1554205807,HMcCann,User Logged On OfficeComputer9
1554205809,RFrank,User Logged On OfficeComputer13
1554205811,RKelly,User Logged On OfficeComputer14
1554205813,WDavis,User Logged On OfficeComputer11
1554205815,BCombs,User Logged On OfficeComputer7
1554205817,HMcCann,User Logged Off OfficeComputer7
1554205819,RFrank,User Logged On OfficeComputer5
1554205821,LRobinett,User Logged On OfficeComputer4
1554205823,LCarney,User Logged On OfficeComputer10
1554205825,LMarshall,User Logged On TestSystem1
1554205827,RMelton,User Logged On Server3
1554205829,LMarshall,User Logged On OfficeComputer15
1554205831,LBaker,User Logged Off OfficeComputer6
1554205833,LBaker,User Logged Off OfficeComputer8
1554205835,LCarney,User Logged Off OfficeComputer18
1554205837,RKelly,User Logged On Server1
1554205839,LRobinett,User Logged Off OfficeComputer8
1554205841,LMarshall,User Logged On TestSystem1
1554205843,LCarney,User Logged Off OfficeComputer15
1554205845,RKelly,User Logged Off OfficeComputer19
1554205847,WDavis,User Logged On Server3
1554205849,WDavis,User Logged Off OfficeComputer10
1554205851,RKelly,User Logged On OfficeComputer7
1554205853,EJacobs,User Logged On Server1
1554205855,LCarney,User Logged Off OfficeComputer11
1554205857,DHawkins,User Logged Off OfficeComputer12
1554205859,RKelly,User Logged Off OfficeComputer5
1554205861,RFrank,User Logged Off OfficeComputer13
1554205863,RMelton,User Logged Off OfficeComputer8
1554205865,MBowen,User Logged Off OfficeComputer15
1554205867,BCombs,User Logged On Server3
1554205869,MBowen,User Logged On OfficeComputer6
1554205871,PCannon,User Logged On Server2
1554205873,MFoster,User Logged Off OfficeComputer4
1554205875,WDavis,User Logged On OfficeComputer10
1554205877,MBowen,User Logged On OfficeComputer19
1554205879,WDavis,User Logged Off OfficeComputer14
1554205881,MBowen,User Logged Off OfficeComputer20
1554205883,LCarney,User Logged Off OfficeComputer17
1554205885,TRivers,User Logged On OfficeComputer4
1554205887,MFoster,User Logged On OfficeComputer6
1554205889,LCarney,User Logged On OfficeComputer7
1554205891,LCarney,User Logged On OfficeComputer18
1554205893,HMcCann,User Logged On OfficeComputer7
1554205895,BCombs,User Logged On Server3
1554205897,DHawkins,User Logged On OfficeComputer4
1554205899,RMelton,User Logged On OfficeComputer17
1554205901,LCarney,User Logged On OfficeComputer7
1554205903,SWayman,User Logged On OfficeComputer5
1554205905,WDavis,User Logged On OfficeComputer8
1554205907,LBaker,User Logged On OfficeComputer3
1554205909,LCarney,User Logged On OfficeComputer18
1554205911,LBaker,User Logged On OfficeComputer6
1554205913,HMcCann,User Logged Off OfficeComputer12
1554205915,DHawkins,User Logged On OfficeComputer7
1554205917,RMelton,User Logged Off TestSystem1
1554205919,DHawkins,User Logged Off OfficeComputer18
1554205921,SConrad,User Logged On OfficeComputer20
1554205923,KSwanson,User Logged On Server3
1554205925,LBaker,User Logged On OfficeComputer12
1554205927,MBowen,User Logged On OfficeComputer8
1554205929,LRobinett,User Logged Off OfficeComputer5
1554205931,LBaker,User Logged On OfficeComputer16
1554205933,SWayman,User Logged On Server3
1554205935,PCannon,User Logged Off OfficeComputer18
1554205937,LCarney,User Logged Off Server1
1554205939,BCombs,User Logged On OfficeComputer9
1554205941,BCombs,User Logged Off OfficeComputer6
1554205943,SConrad,User Logged Off OfficeComputer9
1554205945,KSwanson,User Logged Off OfficeComputer14
1554205947,LMarshall,User Logged Off OfficeComputer20
1554205949,RMelton,User Logged Off OfficeComputer19
1554205951,SConrad,User Logged Off OfficeComputer14
1554205953,KSwanson,User Logged On TestSystem1
1554205955,SConrad,User Logged Off OfficeComputer5
1554205957,EJacobs,User Logged Off TestSystem1
1554205959,LMarshall,User Logged Off OfficeComputer19
1554205961,EJacobs,User Logged On OfficeComputer19
1554205963,LMarshall,User Logged On OfficeComputer5
1554205965,LMarshall,User Logged Off OfficeComputer5
1554205967,LCarney,User Logged Off Server1
1554205969,HMcCann,User Logged Off TestSystem2
1554205971,DHawkins,User Logged On OfficeComputer18
1554205973,RMelton,User Logged On Server2
1554205975,EJacobs,User Logged Off OfficeComputer15
1554205977,HMcCann,User Logged Off OfficeComputer12
1554205979,LRobinett,User Logged Off OfficeComputer14
1554205981,DHawkins,User Logged Off OfficeComputer1
1554205983,WDavis,User Logged On OfficeComputer7
1554205985,MFoster,User Logged Off Server3
1554205987,EJacobs,User Logged Off TestSystem2
1554205989,RMelton,User Logged Off OfficeComputer18
1554205991,MBowen,User Logged On OfficeComputer2
1554205993,TRivers,User Logged On OfficeComputer10
1554205995,MBowen,User Logged On OfficeComputer9
1554205997,EJacobs,User Logged Off OfficeComputer13
1554205999,HMcCann,User Logged On OfficeComputer6
1554206001,LBaker,User Logged Off OfficeComputer4
1554206003,RMelton,User Logged Off OfficeComputer13
1554206005,RMelton,User Logged On Server1
1554206007,WDavis,User Logged On Server1
1554206009,MBowen,User Logged On OfficeComputer7
1554206011,RMelton,User Logged On Server1
1554206013,DHawkins,User Logged On OfficeComputer12
1554206015,LMarshall,User Logged On OfficeComputer10
1554206017,MFoster,User Logged On OfficeComputer14
1554206019,SWayman,User Logged On OfficeComputer15
1554206021,LMarshall,User Logged Off OfficeComputer11
1554206023,BCombs,User Logged Off OfficeComputer19
1554206025,TRivers,User Logged Off OfficeComputer7
1554206027,DHawkins,User Logged Off TestSystem1
1554206029,HMcCann,User Logged On OfficeComputer17
1554206031,KSwanson,User Logged Off OfficeComputer14
1554206033,LBaker,User Logged On OfficeComputer13
1554206035,RFrank,User Logged Off OfficeComputer6
1554206037,EJacobs,User Logged Off OfficeComputer12
1554206039,SWayman,User Logged Off OfficeComputer2
1554206041,LCarney,User Logged On OfficeComputer9
1554206043,MFoster,User Logged On OfficeComputer18
1554206045,TRivers,User Logged Off OfficeComputer10
1554206047,LCarney,User Logged Off OfficeComputer1
1554206049,RMelton,User Logged Off OfficeComputer6
1554206051,LBaker,User Logged Off OfficeComputer13
1554206053,TRivers,User Logged On OfficeComputer11
1554206055,RFrank,User Logged On OfficeComputer6
1554206057,HMcCann,User Logged On OfficeComputer18
1554206059,LRobinett,User Logged On OfficeComputer4
1554206061,LMarshall,User Logged On OfficeComputer2
1554206063,TRivers,User Logged On OfficeComputer5
1554206065,RFrank,User Logged Off OfficeComputer9
1554206067,LCarney,User Logged Off OfficeComputer3
1554206069,PCannon,User Logged On OfficeComputer16
1554206071,RMelton,User Logged Off OfficeComputer11
1554206073,LBaker,User Logged On OfficeComputer7
1554206075,RMelton,User Logged Off OfficeComputer5
1554206077,RKelly,User Logged On OfficeComputer1
1554206079,LCarney,User Logged Off OfficeComputer6
1554206081,WDavis,User Logged On OfficeComputer19
1554206083,RMelton,User Logged On OfficeComputer2
1554206085,RKelly,User Logged On OfficeComputer17
1554206087,RMelton,User Logged Off Server2
1554206089,MFoster,User Logged Off OfficeComputer4
1554206091,BCombs,User Logged On OfficeComputer18
1554206093,RFrank,User Logged Off OfficeComputer4
1554206095,RMelton,User Logged On TestSystem2
1554206097,SWayman,User Logged On Server2
1554206099,DHawkins,User Logged On OfficeComputer18
1554206101,SConrad,User Logged Off OfficeComputer7
1554206103,KSwanson,User Logged On OfficeComputer17
1554206105,DHawkins,User Logged Off OfficeComputer8
1554206107,LRobinett,User Logged On OfficeComputer7
1554206109,LBaker,User Logged Off Server3
1554206111,LRobinett,User Logged Off Server2
1554206113,LRobinett,User Logged Off OfficeComputer18
1554206115,SWayman,User Logged On OfficeComputer11
1554206117,DHawkins,User Logged Off OfficeComputer11
1554206119,KSwanson,User Logged Off Server3
1554206121,TRivers,User Logged On Server1
1554206123,MFoster,User Logged On OfficeComputer15
1554206125,RKelly,User Logged On OfficeComputer4
1554206127,BCombs,User Logged Off OfficeComputer12
1554206129,LMarshall,User Logged On OfficeComputer14
1554206131,SConrad,User Logged Off TestSystem2
1554206133,SConrad,User Logged On OfficeComputer9
1554206135,MBowen,User Logged On OfficeComputer19
1554206137,EJacobs,User Logged Off TestSystem1
1554206139,SWayman,User Logged Off OfficeComputer1
1554206141,RFrank,User Logged On TestSystem2
1554206143,HMcCann,User Logged Off OfficeComputer12
1554206145,TRivers,User Logged Off Server1
1554206147,LCarney,User Logged On Server3
1554206149,SWayman,User Logged On OfficeComputer4
1554206151,RMelton,User Logged Off OfficeComputer19
1554206153,WDavis,User Logged On OfficeComputer20
1554206155,MBowen,User Logged On OfficeComputer7
1554206157,MBowen,User Logged Off OfficeComputer14
1554206159,TRivers,User Logged Off OfficeComputer11
1554206161,RFrank,User Logged On Server3
1554206163,DHawkins,User Logged On OfficeComputer2
1554206165,SWayman,User Logged On Server1
1554206167,RMelton,User Logged Off OfficeComputer11
1554206169,LBaker,User Logged On OfficeComputer19
1554206171,BCombs,User Logged Off TestSystem2
1554206173,RFrank,User Logged On Server1
1554206175,RMelton,User Logged Off OfficeComputer16
1554206177,BCombs,User Logged On Server2
1554206179,WDavis,User Logged On OfficeComputer3
1554206181,HMcCann,User Logged On OfficeComputer4
1554206183,LCarney,User Logged Off OfficeComputer6
1554206185,EJacobs,User Logged On OfficeComputer17
1554206187,BCombs,User Logged On OfficeComputer5
1554206189,MBowen,User Logged On OfficeComputer8
1554206191,PCannon,User Logged On Server1
1554206193,SConrad,User Logged Off OfficeComputer11
1554206195,LMarshall,User Logged Off OfficeComputer3
1554206197,WDavis,User Logged Off OfficeComputer14
1554206199,MFoster,User Logged On Server3
1554206201,EJacobs,User Logged On OfficeComputer10
1554206203,LBaker,User Logged On Server3
1554206205,PCannon,User Logged On OfficeComputer13
1554206207,LBaker,User Logged Off OfficeComputer19
1554206209,RFrank,User Logged On OfficeComputer3
1554206211,LCarney,User Logged On Server3
1554206213,MBowen,User Logged On OfficeComputer12
1554206215,BCombs,User Logged On OfficeComputer16
1554206217,PCannon,User Logged On OfficeComputer4
1554206219,LMarshall,User Logged On Server1
1554206221,RFrank,User Logged On Server2
1554206223,SWayman,User Logged On OfficeComputer15
1554206225,BCombs,User Logged On OfficeComputer3
1554206227,LBaker,User Logged On OfficeComputer1
1554206229,HMcCann,User Logged On OfficeComputer18
1554206231,SWayman,User Logged On OfficeComputer15
1554206233,HMcCann,User Logged On TestSystem1
1554206235,PCannon,User Logged Off OfficeComputer7
1554206237,KSwanson,User Logged Off OfficeComputer17
1554206239,RMelton,User Logged On OfficeComputer1
1554206241,SWayman,User Logged On OfficeComputer2
1554206243,WDavis,User Logged Off OfficeComputer20
1554206245,WDavis,User Logged Off OfficeComputer1
1554206247,KSwanson,User Logged Off OfficeComputer16
1554206249,KSwanson,User Logged Off OfficeComputer13
1554206251,BCombs,User Logged Off OfficeComputer5
1554206253,RKelly,User Logged On OfficeComputer2
