Timestamp,src_ip,src_port,dest_ip,dest_port,bytes in,bytes out
1554202069,10.1.5.4,20652,147.113.47.105,161,9532,61693
1554202072,10.1.5.9,20653,43.116.214.31,443,18872,74021
1554202076,10.1.5.12,20655,33.100.128.252,20,7789,82343
1554202078,10.1.5.202,20657,100.168.149.182,161,15743,52391
1554202079,10.1.5.200,20656,218.234.45.189,161,8198,70876
1554202084,10.1.5.19,20659,52.95.10.115,161,3412,48841
1554202088,10.1.5.101,20660,222.197.11.138,20,18490,118489
1554202091,10.1.5.4,20661,2.251.11.129,443,12883,53631
1554202096,10.1.5.3,20663,232.182.111.208,161,18508,102600
1554202105,10.1.5.200,20664,95.58.86.205,161,6378,90512
1554202106,10.1.5.9,20667,63.82.52.130,161,7768,111572
1554202107,10.1.5.101,20665,42.228.163.11,20,5873,12718
1554202109,10.1.5.10,20668,60.172.45.17,161,6903,29441
1554202114,10.1.5.202,20672,161.212.151.118,161,6241,38359
1554202116,10.1.5.101,20671,50.211.255.24,3128,7757,1630
1554202117,10.1.5.14,20669,226.110.52.38,161,12753,47633
1554202122,10.1.5.201,20673,223.88.50.151,161,19840,123110
1554202125,10.1.5.11,20675,227.49.149.199,443,3918,18998
1554202136,10.1.5.11,20676,15.254.49.74,161,15891,31922
1554202138,10.1.5.13,20677,183.27.177.108,161,13718,91238
1554202144,10.1.5.17,20679,234.206.228.118,161,7897,75677
1554202153,10.1.5.5,20680,192.135.148.179,3128,276,27643
1554202158,10.1.5.21,20681,52.128.208.54,161,11585,14570
1554202160,10.1.5.6,20685,118.70.23.251,161,10685,15965
1554202161,10.1.5.4,20683,138.154.152.168,20,19452,7782
1554202164,10.1.5.14,20687,67.15.55.253,20,3791,100845
1554202165,10.1.5.6,20684,173.174.130.230,3128,13902,116518
1554202165,10.1.5.11,20688,229.33.153.210,3128,2239,123511
1554202169,10.1.5.10,20689,112.55.25.203,443,330,114115
1554202174,10.1.5.200,20691,203.255.222.93,443,3802,107384
1554202181,10.1.5.201,20692,61.124.114.7,20,3173,120815
1554202183,10.1.5.19,20693,117.185.45.68,161,14595,49089
1554202191,10.1.5.101,20695,78.17.203.238,3128,8887,38096
1554202195,10.1.5.10,20696,29.142.112.98,161,5891,13329
1554202199,10.1.5.3,20697,163.50.235.210,3128,9655,91122
1554202205,10.1.5.101,20699,153.133.142.154,161,4777,65745
1554202212,10.1.5.8,20700,157.109.171.4,20,3535,20567
1554202212,10.1.5.201,20701,96.17.107.203,20,7273,82927
1554202214,10.1.5.14,20703,12.118.203.251,3128,19019,14788
1554202226,10.1.5.10,20704,29.227.162.189,20,5818,33467
1554202231,10.1.5.18,20705,193.223.230.243,443,6775,12395
1554202241,10.1.5.21,20707,208.100.43.58,20,16423,33448
1554202242,10.1.5.101,20709,37.118.51.18,443,1421,44679
1554202245,10.1.5.10,20708,102.166.59.22,443,16159,96652
1554202251,10.1.5.6,20711,166.180.144.237,443,5721,105334
1554202252,10.1.5.17,20712,184.62.115.153,443,18915,75045
1554202259,10.1.5.12,20713,208.233.186.161,20,6416,62631
1554202267,10.1.5.15,20715,234.113.119.114,20,6650,68495
1554202267,10.1.5.20,20716,106.127.149.213,443,10782,21771
1554202268,10.1.5.2,20717,137.140.199.137,3128,19898,44675
1554202270,10.1.5.15,20719,62.198.250.208,443,4684,12369
1554202280,10.1.5.4,20720,21.78.5.81,3128,8189,105023
1554202280,10.1.5.100,20721,199.244.120.202,3128,18449,105462
1554202286,10.1.5.101,20724,147.140.112.148,443,11795,24914
1554202289,10.1.5.2,20723,12.246.36.168,161,12327,110621
1554202290,10.1.5.101,20725,0.171.216.140,20,9363,85990
1554202292,10.1.5.14,20727,72.117.66.118,443,804,37549
1554202295,10.1.5.14,20728,53.21.189.125,443,10079,107806
1554202305,10.1.5.11,20729,3.123.5.219,20,15029,23609
1554202306,10.1.5.21,20731,161.233.143.58,20,18491,10208
1554202310,10.1.5.11,20732,107.250.44.49,161,3713,107058
1554202310,10.1.5.15,20733,25.246.56.217,443,803,91553
1554202316,10.1.5.6,20735,11.74.118.252,443,6895,32347
1554202320,10.1.5.4,20737,185.75.109.56,443,3441,82226
1554202325,10.1.5.12,20736,234.233.223.98,20,2716,97385
1554202328,10.1.5.20,20739,133.252.79.131,443,18472,4157
1554202328,10.1.5.7,20740,130.170.112.19,443,11367,77276
1554202328,10.1.5.3,20741,51.85.98.96,20,4042,13294
1554202335,10.1.5.7,20743,41.222.71.30,3128,18047,124279
1554202346,10.1.5.200,20744,130.163.186.114,443,258,86537
1554202361,10.1.5.200,20745,44.171.189.227,161,17249,117341
1554202361,10.1.5.20,20747,81.61.66.182,3128,16078,41791
1554202363,10.1.5.2,20748,80.12.33.35,20,2853,118897
1554202365,10.1.5.202,20749,233.171.74.204,20,17109,109679
1554202370,10.1.5.19,20751,252.200.235.40,3128,13108,63812
1554202374,10.1.5.19,20752,77.33.122.98,443,11450,123986
1554202380,10.1.5.10,20753,119.114.57.136,161,2639,21555
1554202381,10.1.5.5,20755,32.73.160.70,161,7521,19711
1554202382,10.1.5.8,20757,34.231.142.157,20,7208,65987
1554202385,10.1.5.6,20756,25.16.196.91,20,14881,26959
1554202393,10.1.5.6,20761,172.167.104.100,443,3124,86566
1554202394,10.1.5.8,20760,209.122.38.242,161,7684,32722
1554202395,10.1.5.100,20759,215.211.58.191,161,10255,53218
1554202397,10.1.5.2,20763,1.61.45.118,3128,8205,74897
1554202403,10.1.5.16,20765,160.70.96.99,161,17642,33823
1554202406,10.1.5.14,20764,43.92.49.16,3128,19949,77681
1554202408,10.1.5.13,20767,43.113.171.90,3128,17090,28839
1554202415,10.1.5.3,20768,108.103.142.209,443,15539,5679
1554202420,10.1.5.21,20769,154.20.54.148,20,3180,80258
1554202420,10.1.5.200,20771,23.184.127.104,443,10066,43967
1554202425,10.1.5.14,20772,16.226.177.79,443,4301,86583
1554202428,10.1.5.4,20773,158.126.145.122,20,579,20044
1554202430,10.1.5.21,20775,201.253.252.225,443,968,10711
1554202446,10.1.5.4,20776,20.241.17.176,161,9880,62117
1554202448,10.1.5.12,20779,164.22.14.81,20,6796,61922
1554202449,10.1.5.4,20777,117.38.59.147,3128,14163,113964
1554202459,10.1.5.7,20780,70.8.73.33,443,16202,3836
1554202461,10.1.5.7,20781,150.225.193.70,161,2662,36347
1554202462,10.1.5.15,20783,19.43.133.60,20,19399,88785
1554202473,10.1.5.20,20784,83.72.87.78,161,18641,16496
1554202474,10.1.5.200,20785,231.50.11.70,20,7779,47159
1554202475,10.1.5.10,20787,144.20.167.83,161,17699,123815
1554202489,10.1.5.19,20788,179.182.112.96,161,8509,96775
1554202490,10.1.5.3,20789,187.43.209.45,20,7882,53484
1554202496,10.1.5.202,20791,77.178.75.140,20,18370,57014
1554202503,10.1.5.11,20792,33.17.167.210,443,17897,92563
1554202506,10.1.5.19,20793,66.135.147.92,443,14384,21701
1554202506,10.1.5.2,20795,38.113.10.136,443,5283,9868
1554202509,10.1.5.19,20796,196.72.226.208,3128,13502,80241
1554202510,10.1.5.200,20799,85.42.172.115,443,14325,89199
1554202511,10.1.5.12,20797,68.68.15.184,20,359,34415
1554202514,10.1.5.4,20800,36.76.93.217,443,2837,76717
1554202516,10.1.5.18,20803,0.11.127.14,443,6280,115786
1554202519,10.1.5.14,20801,200.39.173.9,443,9975,10782
1554202521,10.1.5.21,20805,245.103.150.52,20,19093,73336
1554202523,10.1.5.13,20804,168.87.255.87,443,15394,83354
1554202534,10.1.5.19,20807,45.137.120.157,3128,16387,107173
1554202535,10.1.5.15,20808,19.197.115.207,3128,17036,83901
1554202537,10.1.5.6,20809,24.249.118.226,161,5101,66270
1554202540,10.1.5.201,20811,166.173.239.47,20,1797,28052
1554202542,10.1.5.20,20812,229.74.44.56,20,9169,121577
1554202552,10.1.5.100,20813,110.250.109.104,20,4054,90238
1554202553,10.1.5.4,20815,100.190.20.9,443,3597,16702
1554202556,10.1.5.202,20817,235.165.151.217,20,14347,44164
1554202558,10.1.5.4,20816,65.192.234.152,161,15978,18018
1554202573,10.1.5.9,20819,238.119.246.186,443,1755,58018
1554202578,10.1.5.15,20820,23.87.138.22,3128,6648,52899
1554202579,10.1.5.201,20821,133.109.248.4,161,12871,115996
1554202585,10.1.5.12,20824,18.231.154.143,3128,12054,30415
1554202587,10.1.5.21,20823,45.163.96.43,443,13052,35889
1554202589,10.1.5.12,20825,35.119.64.129,161,18610,55598
1554202590,10.1.5.14,20827,199.51.6.43,20,16536,112294
1554202597,10.1.5.8,20829,175.21.198.235,3128,8173,45004
1554202600,10.1.5.21,20828,46.195.157.254,161,15771,59394
1554202604,10.1.5.5,20831,157.163.194.48,161,9070,60887
1554202604,10.1.5.19,20832,118.76.135.51,3128,15543,112412
1554202619,10.1.5.12,20833,142.161.51.215,443,7871,61556
1554202622,10.1.5.9,20835,1.90.231.161,3128,17532,10967
1554202622,10.1.5.202,20836,48.247.89.213,3128,14177,87665
1554202631,10.1.5.10,20837,105.179.180.218,3128,16248,116652
1554202633,10.1.5.18,20839,187.18.98.230,443,8412,38919
1554202644,10.1.5.2,20840,166.163.108.45,20,18512,24321
1554202644,10.1.5.4,20843,4.24.150.16,20,4618,41103
1554202648,10.1.5.11,20844,221.252.253.167,20,9143,103665
1554202649,10.1.5.2,20841,56.59.47.86,443,10196,20338
1554202653,10.1.5.20,20845,28.95.58.60,443,12938,23382
1554202657,10.1.5.4,20847,216.119.163.168,20,6518,34778
1554202662,10.1.5.202,20848,106.178.119.51,161,14586,120701
1554202671,10.1.5.14,20849,123.98.89.17,443,8386,89346
1554202679,10.1.5.13,20851,89.16.102.52,3128,2245,19616
1554202679,10.1.5.11,20852,3.60.142.38,20,717,107371
1554202682,10.1.5.14,20853,56.158.52.103,20,279,9452
1554202682,10.1.5.8,20855,203.95.4.246,161,3149,47600
1554202686,10.1.5.11,20856,90.34.188.95,161,10076,85074
1554202692,10.1.5.19,20857,127.63.251.78,161,10189,38048
1554202699,10.1.5.21,20859,41.41.223.3,161,9309,47418
1554202699,10.1.5.4,20860,165.77.95.120,161,15348,55271
1554202701,10.1.5.14,20861,175.134.138.82,161,12081,10120
1554202702,10.1.5.10,20863,84.45.28.106,3128,2405,116867
1554202704,10.1.5.20,20864,103.147.164.32,20,9755,51576
1554202709,10.1.5.14,20865,197.79.12.214,161,7534,78235
1554202716,10.1.5.202,20867,238.44.188.138,20,1040,73879
1554202720,10.1.5.100,20868,94.89.170.34,443,13386,22517
1554202721,10.1.5.202,20869,33.168.58.135,20,16839,111716
1554202726,10.1.5.202,20871,75.194.118.67,20,3618,61647
1554202726,10.1.5.4,20872,3.243.121.35,443,653,12814
1554202736,10.1.5.16,20873,198.107.231.114,20,18170,6413
1554202738,10.1.5.10,20875,232.24.189.222,161,16054,43354
1554202742,10.1.5.19,20876,51.138.212.240,3128,15612,77458
1554202743,10.1.5.7,20877,252.181.231.237,3128,5591,112474
1554202748,10.1.5.5,20879,112.211.255.78,443,2395,92683
1554202751,10.1.5.4,20880,104.174.236.73,3128,13455,92144
1554202754,10.1.5.201,20881,79.56.140.93,443,7605,43922
1554202755,10.1.5.5,20884,19.217.149.200,20,17110,86011
1554202756,10.1.5.20,20883,172.12.29.198,161,11009,12945
1554202757,10.1.5.2,20885,209.92.83.24,3128,5622,64176
1554202766,10.1.5.200,20887,140.107.82.34,161,19748,43462
1554202776,10.1.5.12,20888,161.163.52.44,161,16152,20668
1554202784,10.1.5.10,20889,191.226.245.219,3128,16369,104007
1554202788,10.1.5.15,20891,14.120.47.103,161,16155,78434
1554202788,10.1.5.4,20892,136.109.107.36,161,2365,33458
1554202792,10.1.5.7,20893,140.219.132.135,20,13171,92924
1554202802,10.1.5.202,20895,24.162.141.185,161,2224,73364
1554202804,10.1.5.200,20896,24.250.210.226,3128,9986,13161
1554202807,10.1.5.10,20897,140.47.32.134,20,442,15118
1554202811,10.1.5.15,20899,143.144.25.177,3128,16087,35926
1554202812,10.1.5.21,20900,1.76.135.143,20,12889,90056
1554202812,10.1.5.20,20901,182.152.42.46,443,15531,82742
1554202812,10.1.5.201,20903,83.227.30.3,20,15751,56460
1554202816,10.1.5.10,20904,203.82.28.105,3128,11883,67753
1554202817,10.1.5.21,20905,7.118.114.114,161,14007,106110
1554202820,10.1.5.200,20907,42.110.134.63,3128,10903,92742
1554202828,10.1.5.7,20908,25.118.165.115,3128,17204,103973
1554202829,10.1.5.14,20909,133.252.87.145,20,740,12613
1554202835,10.1.5.11,20911,246.74.107.29,3128,12521,56159
1554202839,10.1.5.10,20913,29.187.86.234,3128,6672,77792
1554202842,10.1.5.100,20912,43.63.75.99,3128,1623,123492
1554202849,10.1.5.14,20915,240.18.196.104,443,987,114422
1554202849,10.1.5.16,20916,148.170.115.65,20,13540,24171
1554202860,10.1.5.8,20917,89.218.253.90,3128,9405,118034
1554202869,10.1.5.200,20919,204.150.156.70,20,3263,122403
1554202874,10.1.5.17,20920,77.204.154.170,161,9140,96718
1554202877,10.1.5.5,20921,121.125.13.20,443,17787,96724
1554202878,10.1.5.8,20923,53.11.225.216,20,1491,125219
1554202889,10.1.5.4,20925,110.253.222.51,20,891,60162
1554202892,10.1.5.20,20924,105.169.134.49,443,17264,95771
1554202899,10.1.5.7,20927,28.176.144.249,443,6249,18308
1554202902,10.1.5.101,20929,123.33.142.238,161,10153,93244
1554202906,10.1.5.13,20928,219.14.34.70,161,17461,96353
1554202907,10.1.5.4,20931,96.169.245.195,161,151,116038
1554202912,10.1.5.100,20932,138.229.251.126,20,19653,75615
1554202913,10.1.5.202,20933,109.217.73.2,3128,15796,24802
1554202914,10.1.5.9,20936,44.129.115.191,161,2886,108107
1554202916,10.1.5.17,20935,51.8.175.154,20,17004,56165
1554202921,10.1.5.10,20937,33.32.234.128,3128,14215,44432
1554202925,10.1.5.3,20939,77.107.191.98,20,10431,6159
1554202928,10.1.5.18,20940,68.38.98.182,3128,11455,18824
1554202930,10.1.5.202,20941,254.255.94.85,20,8112,97790
1554202937,10.1.5.8,20943,171.175.31.202,161,4593,2274
1554202937,10.1.5.2,20945,191.94.61.209,20,5236,45138
1554202939,10.1.5.6,20944,127.84.47.163,3128,7211,98347
1554202941,10.1.5.12,20947,196.100.10.76,3128,1714,42869
1554202942,10.1.5.101,20948,82.233.199.199,443,18180,54944
1554202947,10.1.5.13,20949,56.32.25.179,161,4209,73922
1554202950,10.1.5.16,20951,118.120.150.216,20,17047,99697
1554202952,10.1.5.8,20952,193.28.247.137,3128,708,52855
1554202961,10.1.5.12,20953,190.162.217.97,3128,1606,94420
1554202964,10.1.5.20,20955,94.91.166.208,3128,19633,78807
1554202967,10.1.5.13,20959,113.36.19.27,161,3262,113315
1554202968,10.1.5.20,20957,182.26.118.169,443,10272,117156
1554202969,10.1.5.200,20956,2.175.208.81,3128,7638,28839
1554202975,10.1.5.5,20960,140.227.45.158,3128,16058,58311
1554202978,10.1.5.21,20963,223.74.254.15,161,10038,23432
1554202979,10.1.5.10,20961,156.217.197.57,443,12581,84822
1554202980,10.1.5.17,20964,250.233.231.211,3128,13584,17800
1554202988,10.1.5.11,20967,20.83.84.232,443,8216,61191
1554202989,10.1.5.6,20965,2.138.137.202,20,547,107754
1554202992,10.1.5.7,20968,139.218.138.54,443,14349,5005
1554203000,10.1.5.17,20969,84.244.102.208,443,10692,27422
1554203007,10.1.5.101,20972,224.108.206.170,20,2841,61358
1554203008,10.1.5.100,20973,185.48.68.208,161,5442,2302
1554203009,10.1.5.12,20971,43.80.86.232,161,11159,20923
1554203013,10.1.5.8,20975,82.253.34.199,3128,16965,45288
1554203028,10.1.5.4,20976,41.174.155.58,3128,588,3288
1554203029,10.1.5.13,20977,157.111.65.234,20,10396,60660
1554203030,10.1.5.100,20979,91.89.231.36,443,11604,72617
1554203033,10.1.5.200,20980,66.45.126.163,443,11042,94389
1554203033,10.1.5.12,20981,1.182.188.177,3128,13976,8800
1554203034,10.1.5.18,20983,38.150.152.42,20,1341,67364
1554203041,10.1.5.201,20984,94.116.56.218,161,2458,77296
1554203044,10.1.5.201,20985,165.215.215.147,20,19951,14568
1554203044,10.1.5.202,20987,153.137.117.184,443,13798,38199
1554203051,10.1.5.202,20988,106.153.146.184,20,9037,89367
1554203053,10.1.5.4,20989,141.71.184.201,3128,16012,26473
1554203058,10.1.5.18,20991,157.117.187.194,443,4166,96888
1554203062,10.1.5.101,20992,183.148.98.26,3128,8307,21168
1554203067,10.1.5.101,20993,152.72.172.74,20,17418,107077
1554203069,10.1.5.15,20995,220.33.134.208,161,6642,35328
1554203077,10.1.5.16,20996,70.86.143.206,161,15685,38978
1554203080,10.1.5.14,20997,3.86.46.62,443,10079,81654
1554203084,10.1.5.3,20999,228.237.155.125,443,16620,110446
1554203087,10.1.5.14,21000,136.215.188.226,161,2753,58712
1554203097,10.1.5.21,21001,42.197.25.179,20,4159,75906
1554203105,10.1.5.201,21003,111.19.128.215,161,14493,41395
1554203108,10.1.5.4,21004,183.216.93.252,443,1030,4691
1554203109,10.1.5.9,21005,206.113.93.228,443,19797,96796
1554203119,10.1.5.4,21007,97.177.116.118,3128,4485,31526
1554203120,10.1.5.21,21008,59.142.112.40,20,5913,6934
1554203122,10.1.5.14,21009,235.20.5.208,3128,9172,114808
1554203126,10.1.5.3,21011,31.54.114.223,161,17180,44603
1554203128,10.1.5.11,21012,45.70.151.47,20,14919,65810
1554203132,10.1.5.2,21013,128.103.254.30,161,16264,42422
1554203137,10.1.5.11,21015,36.7.180.235,443,10102,33573
1554203137,10.1.5.17,21016,228.67.121.151,3128,12596,29423
1554203143,10.1.5.7,21017,37.158.204.211,443,5791,52946
1554203144,10.1.5.2,21019,195.45.233.230,20,8376,59027
1554203151,10.1.5.2,21020,10.40.44.198,161,7077,33394
1554203153,10.1.5.15,21021,211.3.94.61,3128,12724,28968
1554203154,10.1.5.21,21023,104.155.147.210,3128,12581,10395
1554203155,10.1.5.4,21024,19.220.220.182,161,15529,40598
1554203158,10.1.5.200,21027,208.69.32.172,443,17836,96635
1554203161,10.1.5.201,21025,253.159.149.202,161,379,10335
1554203164,10.1.5.18,21028,177.198.112.222,443,4080,71960
1554203169,10.1.5.200,21029,44.146.228.86,20,10777,20454
1554203169,10.1.5.16,21032,236.182.183.56,3128,1876,29470
1554203171,10.1.5.8,21031,155.213.100.153,443,5035,119747
1554203181,10.1.5.6,21033,76.12.47.109,3128,4926,110801
1554203184,10.1.5.19,21035,106.116.143.151,20,2254,75836
1554203190,10.1.5.7,21036,157.137.75.88,443,8740,45897
1554203193,10.1.5.100,21037,40.21.255.134,161,8368,28509
1554203205,10.1.5.14,21039,79.233.171.24,161,13297,4053
1554203209,10.1.5.8,21040,207.132.101.151,443,19953,97855
1554203209,10.1.5.17,21041,216.95.96.96,20,14243,99244
1554203211,10.1.5.18,21043,239.162.31.242,3128,4534,14529
1554203216,10.1.5.10,21045,63.78.20.172,443,17993,35957
1554203219,10.1.5.9,21044,17.222.119.241,20,19059,85887
1554203225,10.1.5.15,21048,255.105.119.54,3128,3178,18080
1554203227,10.1.5.20,21047,156.5.101.213,20,19251,102060
1554203227,10.1.5.13,21049,196.125.7.11,443,17576,96561
1554203230,10.1.5.200,21052,252.175.195.88,20,2891,99812
1554203235,10.1.5.17,21051,112.198.138.0,161,11903,122039
1554203243,10.1.5.5,21053,186.111.119.234,20,8959,89250
1554203249,10.1.5.9,21055,70.211.153.14,161,3544,10276
1554203252,10.1.5.15,21056,244.174.137.178,3128,1531,102211
1554203256,10.1.5.101,21057,12.10.206.33,20,1354,43482
1554203263,10.1.5.20,21059,176.95.211.83,443,16760,36306
1554203264,10.1.5.18,21060,75.170.122.13,20,15819,80298
1554203274,10.1.5.3,21061,227.109.198.23,161,14636,64027
1554203275,10.1.5.100,21063,38.247.30.52,20,13057,15138
1554203280,10.1.5.10,21064,225.231.120.68,161,12708,85365
1554203285,10.1.5.3,21065,117.51.140.1,443,12554,26882
1554203286,10.1.5.100,21068,178.61.142.148,3128,16998,6326
1554203288,10.1.5.11,21067,250.67.95.243,443,12767,103183
1554203291,10.1.5.14,21069,43.114.162.59,20,2506,8787
1554203292,10.1.5.3,21071,41.224.3.179,20,12526,11416
1554203292,10.1.5.9,21072,43.208.79.76,20,10651,103719
1554203300,10.1.5.202,21075,194.7.76.173,3128,6599,49153
1554203302,10.1.5.201,21073,91.160.184.11,20,12314,32440
1554203304,10.1.5.17,21076,52.73.200.166,3128,13983,27625
1554203305,10.1.5.201,21077,61.242.250.48,20,17735,28728
1554203329,10.1.5.6,21079,21.145.190.35,20,18742,95573
1554203335,10.1.5.101,21081,209.133.51.133,3128,2009,75510
1554203337,10.1.5.11,21080,183.222.151.238,443,14444,31663
1554203340,10.1.5.4,21083,23.176.236.243,161,16627,47166
1554203341,10.1.5.15,21084,140.12.46.169,3128,5949,34234
1554203342,10.1.5.12,21085,107.237.78.56,443,6994,115612
1554203349,10.1.5.6,21087,8.7.242.19,3128,18064,50406
1554203352,10.1.5.20,21088,144.121.84.215,3128,15027,118895
1554203356,10.1.5.9,21089,97.14.144.189,443,10115,125629
1554203362,10.1.5.10,21091,52.19.86.121,161,15441,7759
1554203362,10.1.5.16,21092,245.62.93.147,161,17190,61159
1554203368,10.1.5.6,21093,252.68.54.54,443,16803,4221
1554203378,10.1.5.14,21097,57.33.173.19,443,10497,48425
1554203380,10.1.5.5,21096,248.162.77.43,3128,1031,114224
1554203381,10.1.5.200,21095,84.131.162.254,443,3993,87949
1554203387,10.1.5.201,21099,24.253.211.172,20,4365,89915
1554203399,10.1.5.6,21100,189.155.17.138,3128,2909,66145
1554203400,10.1.5.2,21101,118.195.168.33,3128,12751,89133
1554203408,10.1.5.20,21103,5.221.43.142,20,10307,77208
1554203409,10.1.5.15,21104,252.30.209.167,3128,11113,31910
1554203427,10.1.5.2,21105,178.84.230.215,443,12619,40298
1554203429,10.1.5.201,21107,28.155.140.204,20,14322,30819
1554203430,10.1.5.7,21108,156.36.151.110,443,12392,76094
1554203436,10.1.5.101,21111,28.210.44.210,443,13260,102689
1554203436,10.1.5.200,21112,114.241.76.238,3128,16258,95437
1554203437,10.1.5.18,21109,209.91.28.192,20,5806,29206
